k,delta,tilde_norm,x_norm,tx
571,0.1,1069.977510618057,1121.771618386521,1
572,0.1,1076.5227041514138,1128.315118172267,1
573,0.1,1083.0879306672664,1134.878613146989,1
574,0.1,1089.6729771959278,1141.4621032260018,1
575,0.1,1096.2781431912465,1148.065587963486,1
576,0.1,1102.9033159047972,1154.6890673620853,1
577,0.1,1109.548505890525,1161.332541482668,1
578,0.1,1116.2136641481454,1167.9960102599348,1
579,0.1,1122.8988949333186,1174.6794747078766,1
580,0.1,1129.6040756284428,1181.3829347044048,1
581,0.1,1136.3292779560304,1188.1063895716609,1
582,0.1,1143.0744668808595,1194.8498394634905,1
583,0.1,1149.8398119834665,1201.6132851980576,1
584,0.1,1156.6249139801132,1208.3967231312772,1
585,0.1,1163.4301498050772,1215.200156337379,1
586,0.1,1170.25535885316,1222.0235853652118,1
587,0.1,1177.1005925039562,1228.867009589782,1
588,0.1,1183.965812343688,1235.7304292638905,1
589,0.1,1190.851066990422,1242.6138449203795,1
590,0.1,1197.7563104244175,1249.517256014089,1
591,0.1,1204.6815454863752,1256.4406625838405,1
592,0.1,1211.6267941238953,1263.384064553579,1
593,0.1,1218.5920459612303,1270.3474620995328,1
594,0.1,1225.5773008237488,1277.3308552662656,1
595,0.1,1232.5825724466674,1284.3342440978379,1
596,0.1,1239.6078191722784,1291.3576292787056,1
597,0.1,1246.6532147923274,1298.4010101444976,1
598,0.1,1253.7183537208134,1305.4643860044043,1
599,0.1,1260.80362793972,1312.5477583977745,1
600,0.1,1267.9088936760902,1319.6511271983752,1
601,0.1,1275.0341703960805,1326.774492489261,1
602,0.1,1282.1794450605214,1333.9178542615987,1
603,0.1,1289.3448177958142,1341.081212573398,1
604,0.1,1296.5300000023333,1348.2645644448191,1
605,0.1,1303.7352654138263,1355.467913126264,1
606,0.1,1310.9605698193286,1362.6912578626827,1
607,0.1,1313.193174087585,1369.9345988388611,1
608,0.1,1325.4712109695133,1377.1979357787666,1
609,0.1,1332.7564154391816,1384.4812676995248,1
610,0.1,1340.061668856721,1391.784596034312,1
611,0.1,1347.3871050943994,1399.1079206086417,1
612,0.1,1354.7322528058255,1406.4512405279913,1
613,0.1,1362.097606003351,1413.8145573135841,1
614,0.1,1369.4827957869713,1421.197868275399,1
615,0.1,1376.8880994931133,1428.601175779594,1
616,0.1,1384.3133570831417,1436.0244803017436,1
617,0.1,1391.7586380446626,1443.4677812987422,1
618,0.1,1399.2239274947835,1450.9310788509888,1
619,0.1,1406.7092342197789,1458.41437348646,1
620,0.1,1409.2017614961944,1465.917664784017,1
621,0.1,1421.7397683878048,1473.44095255018,1
622,0.1,1429.2850384231635,1480.9842374289651,1
623,0.1,1436.850326068329,1488.5475190007762,1
624,0.1,1444.4355956437153,1496.1307977946224,1
625,0.1,1452.0408733406557,1503.7340733464864,1
626,0.1,1459.6661813478186,1511.357345709673,1
627,0.1,1467.3114336933165,1519.000615386047,1
628,0.1,1469.963910420951,1526.66388235684,1
629,0.1,1482.6620160757132,1534.3471466681456,1
630,0.1,1485.3544881831997,1542.050407952916,1
631,0.1,1498.0925199599171,1549.7736660409578,1
632,0.1,1505.8378252295854,1557.516921070445,1
633,0.1,1513.603067110032,1565.2801735641078,1
634,0.1,1521.3883347741175,1573.063423505423,1
635,0.1,1529.1936011798264,1580.8666709287168,1
636,0.1,1537.018903569117,1588.6899158579654,1
637,0.1,1544.8641599374773,1596.5331579613994,1
638,0.1,1552.7293838898079,1604.3963976076727,1
639,0.1,1560.614644097545,1612.2796344119265,1
640,0.1,1568.519902308791,1620.18286842138,1
641,0.1,1576.445269629805,1628.1060996613874,1
642,0.1,1584.3904194257548,1636.0493284971672,1
643,0.1,1592.3556647992868,1644.012554986566,1
644,0.1,1600.3409215618804,1651.995778774877,1
645,0.1,1608.3462524792305,1659.9990002781144,1
646,0.1,1616.3714087782507,1668.022218313887,1
647,0.1,1624.4166570393322,1676.0654337234794,1
648,0.1,1632.4818974147022,1684.1286469070426,1
649,0.1,1640.5672346512695,1692.2118578834761,1
650,0.1,1648.672371731577,1700.315066618918,1
651,0.1,1656.7976001254601,1708.4382731790622,1
652,0.1,1664.9428314584247,1716.5814772331346,1
653,0.1,1673.108060082018,1724.7446788030652,1
654,0.1,1681.2933351006577,1732.9278779108788,1
655,0.1,1689.4985087619248,1741.131074617887,1
656,0.1,1697.7237289826055,1749.354268892022,1
657,0.1,1705.9689463151371,1757.5974607690252,1
658,0.1,1709.221258837922,1765.8606502699986,1
659,0.1,1722.5193754726615,1774.1438372826722,1
660,0.1,1730.8246296716409,1782.447022289363,1
661,0.1,1739.1497858148798,1790.7702050228468,1
662,0.1,1747.4949882919589,1799.113385455256,1
663,0.1,1755.8601876433613,1807.4765636141515,1
664,0.1,1764.2453838327594,1815.859739519345,1
665,0.1,1772.6506197315157,1824.2629131904525,1
666,0.1,1781.0757684199057,1832.6860842393537,1
667,0.1,1789.5209545502014,1841.1292533871922,1
668,0.1,1797.9861357770299,1849.5924206788998,1
669,0.1,1806.4713547470124,1858.075585826138,1
670,0.1,1814.9764917942125,1866.5787475529187,1
671,0.1,1823.501663787493,1875.101907100143,1
672,0.1,1827.0338988782048,1883.6450645452744,1
673,0.1,1840.611997421619,1892.208219793976,1
674,0.1,1849.197159024959,1900.7913729705651,1
675,0.1,1857.8023624351758,1909.3945243853543,1
676,0.1,1866.427471646879,1918.0176738005607,1
677,0.1,1875.0726678201727,1926.6608212134674,1
678,0.1,1883.7378074977748,1935.3239669125717,1
679,0.1,1892.4229137690165,1944.0071094689022,1
680,0.1,1896.1151059564434,1952.7102502649545,1
681,0.1,1909.8531899974998,1961.4333894131753,1
682,0.1,1918.5983664534695,1970.1765266532416,1
683,0.1,1927.3634881064543,1978.9396622490367,1
684,0.1,1936.1485766707126,1987.7227948368507,1
685,0.1,1944.9536973119275,1996.5259254662014,1
686,0.1,1953.7788125745947,2005.3490542307288,1
687,0.1,1962.623967892096,2014.1921814028522,1
688,0.1,1971.4890771313026,2023.0553067671185,1
689,0.1,1980.3741410971338,2031.9384303352033,1
690,0.1,1989.2792842725876,2040.8415523687486,1
691,0.1,1998.2043414594318,2049.7646726406497,1
692,0.1,2007.1494371215363,2058.707791402826,1
693,0.1,2016.114568286601,2067.6709084283502,1
694,0.1,2025.0996137878783,2076.6540239534784,1
695,0.1,2034.104697179632,2085.6571380172777,1
696,0.1,2043.1298128082396,2094.680250627906,1
697,0.1,2052.174893090108,2103.723361246369,1
698,0.1,2061.2399257889506,2112.786470385195,1
699,0.1,2070.324992007433,2121.8695778781635,1
700,0.1,2079.430095904136,2130.972683941994,1
701,0.1,2088.555118184409,2140.095788613148,1
702,0.1,2097.7001746941764,2149.238891679577,1
703,0.1,2106.865225075293,2158.401993125326,1
704,0.1,2116.0503123576646,2167.585093187637,1
705,0.1,2125.255354516625,2176.7881919028496,1
706,0.1,2134.480358821116,2186.011288774868,1
707,0.1,2143.7253953840122,2195.2543842674004,1
708,0.1,2152.9904669237258,2204.517478446617,1
709,0.1,2157.2625188461825,2213.8005701753377,1
710,0.1,2171.5805184080978,2223.1036590690514,1
711,0.1,2180.9054995452116,2232.4267454044016,1
712,0.1,2190.250545969019,2241.7698301370274,1
713,0.1,2199.61551818686,2251.1329135794836,1
714,0.1,2209.0005234984587,2260.5159957802034,1
715,0.1,2218.4055287421593,2269.919076742739,1
716,0.1,2227.8305262098684,2279.3421562755857,1
717,0.1,2237.2755154170495,2288.7852343615446,1
718,0.1,2246.740508837266,2298.248311210272,1
719,0.1,2256.225523609565,2307.731386664486,1
720,0.1,2265.7305142431323,2317.234460897482,1
721,0.1,2275.255451972549,2326.7575329157994,1
722,0.1,2284.80049614788,2336.300603442387,1
723,0.1,2294.365391785951,2345.86367216426,1
724,0.1,2303.9503901365606,2355.4467394638473,1
725,0.1,2313.5553087379576,2365.0498051558397,1
726,0.1,2323.18026350883,2374.672869652401,1
727,0.1,2332.8252197351135,2384.315933027855,1
728,0.1,2342.490166523012,2393.978995109474,1
729,0.1,2352.1751034504478,2403.662055876201,1
730,0.1,2361.8800419453496,2413.365115516981,1
731,0.1,2371.6049821816346,2423.088174072443,1
732,0.1,2381.349983091568,2432.831231375298,1
733,0.1,2391.114853285652,2442.5942870092263,1
734,0.1,2400.899760212444,2452.3773412990804,1
735,0.1,2405.691686200782,2462.1803943663463,1
736,0.1,2420.5295909579827,2472.003446130067,1
737,0.1,2430.374517906612,2481.8464966493266,1
738,0.1,2440.2394158440356,2491.70954610412,1
739,0.1,2450.1243561885076,2501.5925943583457,1
740,0.1,2460.029196243627,2511.4956415573956,1
741,0.1,2469.9541452103954,2521.418687761454,1
742,0.1,2479.8990251272608,2531.361732926655,1
743,0.1,2489.8638758138095,2541.324776729754,1
744,0.1,2499.8487420927304,2551.3078193023734,1
745,0.1,2509.8536366389594,2561.3108609013907,1
746,0.1,2519.8784901902222,2571.333901530055,1
747,0.1,2529.923358229119,2581.376941208834,1
748,0.1,2539.9882388436295,2591.4399799378516,1
749,0.1,2550.073082346569,2601.5230177184962,1
750,0.1,2560.1779478259214,2611.626054570841,1
751,0.1,2570.302804896111,2621.7490903179146,1
752,0.1,2580.4476439262016,2631.8921251344173,1
753,0.1,2590.6125337565563,2642.0551588915487,1
754,0.1,2600.7973342907603,2652.238191355976,1
755,0.1,2611.0021630953624,2662.4412228493443,1
756,0.1,2621.2269937554497,2672.6642532838446,1
757,0.1,2631.471868302626,2682.907282656447,1
758,0.1,2641.7366480503842,2693.170310798136,1
759,0.1,2652.021466039129,2703.45333799631,1
760,0.1,2662.3262744327126,2713.7563643278545,1
761,0.1,2672.6510815655824,2724.0793896380383,1
762,0.1,2682.9958935409413,2734.4224140882698,1
763,0.1,2693.360696009336,2744.7854375486386,1
764,0.1,2703.7454898487217,2755.1684599969585,1
765,0.1,2714.1502883927483,2765.5714814167186,1
766,0.1,2724.5750785266455,2775.9945018627845,1
767,0.1,2735.0198639304417,2786.4375214503057,1
768,0.1,2745.4846398407726,2796.9005402209727,1
769,0.1,2755.9694227220352,2807.383558026925,1
770,0.1,2766.4741982414243,2817.886575015409,1
771,0.1,2776.998962752619,2828.409591075548,1
772,0.1,2787.5437341230154,2838.952606313279,1
773,0.1,2798.108490493809,2849.5156206309935,1
774,0.1,2808.6932441172366,2860.0986341380635,1
775,0.1,2819.2980022785673,2870.7016467147414,1
776,0.1,2829.922746824348,2881.324658513953,1
777,0.1,2840.567497495442,2891.9676693957645,1
778,0.1,2851.2322864232106,2902.6306795048176,1
779,0.1,2861.916970847579,2913.313688528565,1
780,0.1,2872.621711284734,2924.016696623206,1
781,0.1,2883.3464380545493,2934.7397039653465,1
782,0.1,2894.091163266671,2945.482710563866,1
783,0.1,2904.8558797372166,2956.2457164286275,1
784,0.1,2915.6406062830833,2967.028721424346,1
785,0.1,2926.4453105791654,2977.831725687561,1
786,0.1,2937.2700346989163,2988.6547290892568,1
787,0.1,2948.114725480526,2999.4977316458067,1
788,0.1,2958.9794269486465,3010.360733325574,1
789,0.1,2969.864128864864,3021.243734151031,1
790,0.1,2980.7688296103483,3032.146734262997,1
791,0.1,2991.693512024566,3043.0697336859803,1
792,0.1,3002.638205904196,3054.0127324161213,1
793,0.1,3013.6028754223858,3064.9757304669324,1
794,0.1,3024.5875535234127,3075.958727702195,1
795,0.1,3035.5922318098847,3086.961724115939,1
796,0.1,3046.616958232563,3097.9847198440025,1
797,0.1,3057.6616043181375,3109.027714878837,1
798,0.1,3068.7262267155897,3120.0907089550315,1
799,0.1,3079.8108851039688,3131.1737022064217,1
800,0.1,3090.9155395558128,3142.2766946620764,1
801,0.1,3102.040205706445,3153.3996863270227,1
802,0.1,3113.1848402814403,3164.542677336077,1
803,0.1,3124.3494831306853,3175.705667703229,1
804,0.1,3135.534122208864,3186.8886574355274,1
805,0.1,3146.7387575223606,3198.0916465372943,1
806,0.1,3157.963420689152,3209.3146350128163,1
807,0.1,3169.2080585958647,3220.557622586812,1
808,0.1,3180.47265448251,3231.8206091197003,1
809,0.1,3191.757256451648,3243.103594983597,1
810,0.1,3203.0618722596387,3254.406580115867,1
811,0.1,3214.386487099307,3265.7295645061226,1
812,0.1,3225.7310952247994,3277.072548277294,1
813,0.1,3232.0827346442798,3288.435531450903,1
814,0.1,3248.480300350549,3299.8185140340165,1
815,0.1,3259.884894597214,3311.221496027883,1
816,0.1,3271.309490555032,3322.6444773204535,1
817,0.1,3282.7540774256777,3334.0874580134728,1
818,0.1,3294.2186657614975,3345.5504380143175,1
819,0.1,3305.703247789439,3357.0334174231207,1
820,0.1,3317.207823677321,3368.5363962616952,1
821,0.1,3328.7323983553156,3380.0593744214893,1
822,0.1,3340.276971542179,3391.602351888727,1
823,0.1,3351.8415639408186,3403.165328778605,1
824,0.1,3363.426170602609,3414.7483048601107,1
825,0.1,3375.0306591228823,3426.351280020322,1
826,0.1,3386.6552146749186,3437.974254454608,1
827,0.1,3398.299792593954,3449.6172282175016,1
828,0.1,3409.9643358333665,3461.280201173493,1
829,0.1,3421.648858712834,3472.9631735505313,1
830,0.1,3433.3534011898673,3484.6661452863495,1
831,0.1,3445.077938118398,3496.3891164730053,1
832,0.1,3456.8224696518537,3508.132087132802,1
833,0.1,3463.5740509652574,3519.895057164381,1
834,0.1,3480.3715680074893,3531.6780265233024,1
835,0.1,3492.1760946720115,3543.4809950136496,1
836,0.1,3504.0005676205333,3555.303962911417,1
837,0.1,3515.8450825152004,3567.146930294589,1
838,0.1,3527.709593877803,3579.0098971710954,1
839,0.1,3539.5941002668487,3590.892863544224,1
840,0.1,3551.4986270155573,3602.79582931654,1
841,0.1,3563.4231052588552,3614.7187945747914,1
842,0.1,3575.3676037212404,3626.6617592395282,1
843,0.1,3582.3191579327495,3638.624723394349,1
844,0.1,3599.316587404598,3650.607687064362,1
845,0.1,3611.321072791745,3662.6106502506223,1
846,0.1,3623.34557984003,3674.6336128583225,1
847,0.1,3635.390058201053,3686.67657487963,1
848,0.1,3647.4545126307994,3698.7395364083222,1
849,0.1,3659.5390030799203,3710.8224974650107,1
850,0.1,3671.643471697056,3722.925457552739,1
851,0.1,3683.767918405922,3735.0484165738176,1
852,0.1,3695.9123981011126,3747.191375027735,1
853,0.1,3708.076854638653,3759.3543328059413,1
854,0.1,3720.2612904000284,3771.5372895926225,1
855,0.1,3732.465758639036,3783.740245820311,1
856,0.1,3744.6902049093696,3795.9632013847886,1
857,0.1,3756.9346295184487,3808.206156243988,1
858,0.1,3769.199068850189,3820.4691106111854,1
859,0.1,3781.4835045040145,3832.752064535563,1
860,0.1,3793.787995139618,3845.0550179301094,1
861,0.1,3806.1123833408137,3857.3779700270434,1
862,0.1,3818.456830400092,3869.720921297544,1
863,0.1,3830.8212113980335,3882.0838720730785,1
864,0.1,3843.205629289107,3894.4668224172115,1
865,0.1,3855.610066037118,3906.869772247869,1
866,0.1,3868.0344547589716,3919.2927215509753,1
867,0.1,3880.4788796784655,3931.7356703302344,1
868,0.1,3892.9432663456055,3944.1986184722427,1
869,0.1,3905.427667085914,3956.6815661518085,1
870,0.1,3917.9320820956227,3969.184513418253,1
871,0.1,3930.4564586844003,3981.7074598277427,1
872,0.1,3937.987938571518,3994.2504056401895,1
873,0.1,3955.565235439367,4006.8133509203776,1
874,0.1,3968.149640558268,4019.396295771433,1
875,0.1,3980.7539994090143,4031.9992401414115,1
876,0.1,3993.378376449493,4044.6221840979597,1
877,0.1,4006.0227507777086,4057.2651276590404,1
878,0.1,4018.6871213381537,4069.92807074579,1
879,0.1,4031.371488585819,4082.611013340459,1
880,0.1,4044.0758690951525,4095.3139554459035,1
881,0.1,4056.80021310244,4108.036896959681,1
882,0.1,4069.5445703316113,4120.779837963923,1
883,0.1,4082.3089601302677,4133.542778487426,1
884,0.1,4095.093274086817,4146.32571859558,1
885,0.1,4107.897621609515,4159.128658325961,1
886,0.1,4120.721966876229,4171.951597682331,1
887,0.1,4133.566308060357,4184.794536589554,1
888,0.1,4146.430646006046,4197.65747502962,1
889,0.1,4159.315000108752,4210.540413005218,1
890,0.1,4172.219311184816,4223.443350595042,1
891,0.1,4185.143658644839,4236.366287823766,1
892,0.1,4198.087965857848,4249.309224616192,1
893,0.1,4211.052286863007,4262.2721609607715,1
894,0.1,4224.036606841693,4275.255096928545,1
895,0.1,4237.040921503486,4288.25803246792,1
896,0.1,4250.065235287125,4301.280967634811,1
897,0.1,4263.109544830751,4314.323902378357,1
898,0.1,4276.1738691003375,4327.386836680529,1
899,0.1,4289.258153253045,4340.469770616304,1
900,0.1,4302.362454710138,4353.572704210254,1
901,0.1,4315.486750567129,4366.695637390694,1
902,0.1,4328.631044620299,4379.838570211266,1
903,0.1,4341.795335647463,4393.001502694505,1
904,0.1,4354.979624977129,4406.184434842413,1
905,0.1,4363.17103664538,4419.387366586336,1
906,0.1,4371.362453839118,4432.610297889593,1
907,0.1,4394.652469058133,4445.853228726548,1
908,0.1,4407.916746231652,4459.116159204321,1
909,0.1,4421.201033171753,4472.399089287592,1
910,0.1,4429.492436776942,4485.7020189559,1
911,0.1,4447.829554908265,4499.024948200256,1
912,0.1,4456.160953396161,4512.367877038934,1
913,0.1,4464.4923574332,4525.730805453726,1
914,0.1,4472.823766988375,4539.11373341991,1
915,0.1,4501.326605113739,4552.516660906528,1
916,0.1,4514.750840075975,4565.939588041262,1
917,0.1,4528.195109802327,4579.382514867496,1
918,0.1,4541.659335249101,4592.845441030339,1
919,0.1,4555.143589274772,4606.328366720576,1
920,0.1,4568.647814543129,4619.8312920170265,1
921,0.1,4582.17205066105,4633.354216997681,1
922,0.1,4595.716285667421,4646.897141677057,1
923,0.1,4609.280527112264,4660.460065992367,1
924,0.1,4622.864754280036,4674.0429899221335,1
925,0.1,4636.468988385948,4687.645913475709,1
926,0.1,4650.093187203425,4701.26883637961,1
927,0.1,4663.7374054584725,4714.911758892075,1
928,0.1,4677.40164190269,4728.574681113577,1
929,0.1,4691.085835203418,4742.2576028992635,1
930,0.1,4704.790056161991,4755.960524290706,1
931,0.1,4718.51425143169,4769.683445375405,1
932,0.1,4732.258453317947,4783.426366115905,1
933,0.1,4746.022654315114,4797.189286554022,1
934,0.1,4759.806863019093,4810.972206711193,1
935,0.1,4773.6110498321805,4824.7751265238385,1
936,0.1,4787.435240401934,4838.598045985537,1
937,0.1,4801.27943208349,4852.440965151403,1
938,0.1,4815.143619004506,4866.303883982542,1
939,0.1,4829.02780103922,4880.186802461288,1
940,0.1,4842.931991463144,4894.089720649026,1
941,0.1,4856.85616285131,4908.012638503009,1
942,0.1,4870.800338557274,4921.955556017291,1
943,0.1,4884.764509372976,4935.9184731865735,1
944,0.1,4893.735853130348,4949.901390071104,1
945,0.1,4912.752849023522,4963.904306693199,1
946,0.1,4921.764190636011,4977.927222995703,1
947,0.1,4940.821183129606,4991.970138945641,1
948,0.1,4954.885342040549,5006.0330546110235,1
949,0.1,4968.969498269182,5020.11597001906,1
950,0.1,4983.0736496957525,5034.218885171144,1
951,0.1,4997.197802638614,5048.341800008248,1
952,0.1,5011.341948730242,5062.484714578268,1
953,0.1,5025.5060900889375,5076.647628836528,1
954,0.1,5039.690233064475,5090.830542775589,1
955,0.1,5053.894371239075,5105.03345639054,1
956,0.1,5063.105697468178,5119.25636973849,1
957,0.1,5082.362649008331,5133.499282840992,1
958,0.1,5096.62681832582,5147.76219563861,1
959,0.1,5110.9109444728665,5162.0451080441335,1
960,0.1,5125.215032480091,5176.34802016375,1
961,0.1,5139.53915672799,5190.670932037736,1
962,0.1,5153.883310387894,5205.0138436715315,1
963,0.1,5168.247403208748,5219.376754882902,1
964,0.1,5182.631515496372,5233.759665809828,1
965,0.1,5197.0356291514145,5248.162576448352,1
966,0.1,5211.4597401701,5262.585486780352,1
967,0.1,5225.903848559543,5277.028396807425,1
968,0.1,5240.3679522775765,5291.491306531163,1
969,0.1,5254.852057508832,5305.974216005557,1
970,0.1,5269.356156033372,5320.477125197923,1
971,0.1,5278.867461788353,5335.000034143546,1
972,0.1,5288.37877316552,5349.542942863087,1
973,0.1,5312.988444440234,5364.105851359291,1
974,0.1,5327.572533043487,5378.688759574942,1
975,0.1,5342.1766223873665,5393.2916675548,1
976,0.1,5356.8007083447865,5407.9145752558525,1
977,0.1,5371.444791167486,5422.557482672682,1
978,0.1,5386.108869361757,5437.22038980108,1
979,0.1,5400.792947110912,5451.903296692744,1
980,0.1,5415.497022387843,5466.606203366682,1
981,0.1,5430.221095199132,5481.329109824063,1
982,0.1,5444.965191703352,5496.07201606605,1
983,0.1,5459.72923528864,5510.834922081135,1
984,0.1,5474.513298462769,5525.617827880624,1
985,0.1,5489.317390618749,5540.420733414867,1
986,0.1,5504.141423400979,5555.2436386031195,1
987,0.1,5518.985479182378,5570.086543548846,1
988,0.1,5533.849537560472,5584.949448233162,1
989,0.1,5548.733589144301,5599.832352649057,1
990,0.1,5563.637664901753,5614.7352568397755,1
991,0.1,5578.561742327808,5629.658160813931,1
992,0.1,5593.505731040094,5644.601064557421,1
993,0.1,5608.469774134733,5659.563968035386,1
994,0.1,5623.453817102901,5674.546871246023,1
995,0.1,5638.457853019343,5689.5497742429225,1
996,0.1,5653.481888861829,5704.572676987256,1
997,0.1,5663.513164988374,5719.6155794678825,1
998,0.1,5673.54444674185,5734.678481673845,1
999,0.1,5683.575734092464,5749.7613835883485,1
1000,0.1,5693.607027010632,5764.864285190928,1
1001,0.1,5728.9020348029435,5779.987184594502,1
1002,0.1,5744.046048274406,5795.130082567777,1
1003,0.1,5754.197314437946,5810.292978200324,1
1004,0.1,5774.394074630774,5825.475870396053,1
1005,0.1,5784.5853315250115,5840.678759613662,1
1006,0.1,5804.822072466506,5855.901645372863,1
1007,0.1,5820.06606763803,5871.144526852862,1
1008,0.1,5835.330048732539,5886.407403747845,1
1009,0.1,5850.61402859691,5901.69027425935,1
1010,0.1,5865.917993341264,5916.993139141095,1
1011,0.1,5881.241954158447,5932.315996949307,1
1012,0.1,5896.585904647954,5947.658845486034,1
1013,0.1,5911.949863131198,5963.021685816465,1
1014,0.1,5927.333768599761,5978.404517152416,1
1015,0.1,5942.737684772273,5993.8073362702535,1
1016,0.1,5958.161604512076,6009.2301431159,1
1017,0.1,5973.605461897728,6024.672933208729,1
1018,0.1,5989.069323255525,6040.13570601511,1
1019,0.1,6004.553165825811,6055.618460817612,1
1020,0.1,6020.056987257018,6071.121198284919,1
1021,0.1,6035.580788661151,6086.643917702647,1
1022,0.1,6051.124567302717,6102.186615385237,1
1023,0.1,6066.688311459462,6117.749289024652,1
1024,0.1,6082.272038658876,6133.331940767561,1
1025,0.1,6097.875744562848,6148.934570300033,1
1026,0.1,6113.499438208028,6164.557173562308,1
1027,0.1,6129.143070242898,6180.199752965445,1
1028,0.1,6144.80668401876,6195.862303416875,1
1029,0.1,6160.490270522256,6211.544824119169,1
1030,0.1,6176.193824454015,6227.247314157922,1
1031,0.1,6191.917386786235,6242.969771680305,1
1032,0.1,6207.660849413321,6258.712188723207,1
1033,0.1,6218.411598146322,6274.47456849216,1
1034,0.1,6239.2076663446815,6290.2569088194505,1
1035,0.1,6255.011011847091,6306.0592100328895,1
1036,0.1,6270.834332032194,6321.881469290261,1
1037,0.1,6286.677590671101,6337.723685722214,1
1038,0.1,6297.528137612617,6353.585855830909,1
1039,0.1,6318.423980435546,6369.4679735653,1
1040,0.1,6334.32708824971,6385.370040701265,1
1041,0.1,6350.250150569188,6401.29205805497,1
1042,0.1,6366.193153356464,6417.234025827767,1
1043,0.1,6382.156107181199,6433.195940281373,1
1044,0.1,6398.139017316042,6449.1778004194775,1
1045,0.1,6414.141853937207,6465.1796059807475,1
1046,0.1,6430.164632812451,6481.201357177174,1
1047,0.1,6446.207345511804,6497.243052322243,1
1048,0.1,6462.270068070778,6513.304682811888,1
1049,0.1,6478.352617012,6529.386249300875,1
1050,0.1,6494.455121183117,6545.48775415286,1
1051,0.1,6510.577588055662,6561.6092040702715,1
1052,0.1,6526.720000046014,6577.750601184327,1
1053,0.1,6542.882363996316,6593.911945345221,1
1054,0.1,6554.052019866258,6610.093234239397,1
1055,0.1,6575.266905112502,6626.294463376188,1
1056,0.1,6591.489078567262,6642.515640527462,1
1057,0.1,6607.731207987869,6658.756765389228,1
1058,0.1,6623.993292954982,6675.0178365474685,1
1059,0.1,6635.262671063694,6691.29885165993,1
1060,0.1,6656.577243755587,6707.599806133479,1
1061,0.1,6672.899137943711,6723.920707845884,1
1062,0.1,6689.2409949925595,6740.2615600836725,1
1063,0.1,6700.59014903308,6756.622359165243,1
1064,0.1,6721.984496450999,6773.003100526207,1
1065,0.1,6738.386172226587,6789.403789537429,1
1066,0.1,6749.795158910867,6805.824433904541,1
1067,0.1,6771.249363921109,6822.265033472809,1
1068,0.1,6787.7109101546985,6838.725587419855,1
1069,0.1,6804.192370125241,6855.206094300278,1
1070,0.1,6820.693798956895,6871.706554828108,1
1071,0.1,6837.215186154309,6888.226972667402,1
1072,0.1,6853.756515642817,6904.76734765823,1
1073,0.1,6870.317808153617,6921.3276823913275,1
1074,0.1,6886.899060721897,6937.907977979175,1
1075,0.1,6898.487642373989,6954.508232402072,1
1076,0.1,6920.121423584523,6971.128442427902,1
1077,0.1,6936.762540144407,6987.768614396894,1
1078,0.1,6953.423625970444,7004.428751054596,1
1079,0.1,6970.104665547061,7021.108855208237,1
1080,0.1,6986.805674747978,7037.808927906984,1
1081,0.1,7003.526657219944,7054.528966152558,1
1082,0.1,7020.26757759266,7071.268973309305,1
1083,0.1,7037.028484616052,7088.028949429355,1
1084,0.1,7053.809352980106,7104.808896528787,1
1085,0.1,7070.6101858781785,7121.608812860684,1
1086,0.1,7087.430988783359,7138.428700019055,1
1087,0.1,7104.271790522591,7155.268559037798,1
1088,0.1,7121.132502991383,7172.128388754496,1
1089,0.1,7138.013207602693,7189.008189747891,1
1090,0.1,7154.913896342083,7205.907965011764,1
1091,0.1,7171.83453415048,7222.827713980356,1
1092,0.1,7188.775154859757,7239.767437518869,1
1093,0.1,7205.735761339473,7256.727138669606,1
1094,0.1,7222.716316832436,7273.706820681083,1
1095,0.1,7239.716878738416,7290.70648216188,1
1096,0.1,7256.7374023666225,7307.726120626179,1
1097,0.1,7273.777891156133,7324.765735403302,1
1098,0.1,7290.838362804294,7341.825332363401,1
1099,0.1,7307.918799548177,7358.9049094946795,1
1100,0.1,7325.019240538347,7376.004467194177,1
1101,0.1,7342.139631826361,7393.12400726962,1
1102,0.1,7359.280017825599,7410.2635325296915,1
1103,0.1,7376.4403881907665,7427.423044003769,1
1104,0.1,7393.6207477128555,7444.60254165786,1
1105,0.1,7410.821080335425,7461.802028013073,1
1106,0.1,7428.04141498894,7479.021505155691,1
1107,0.1,7445.281701677513,7496.26096994595,1
1108,0.1,7462.542005768727,7513.520423349429,1
1109,0.1,7479.8222922604855,7530.7998689747055,1
1110,0.1,7497.1225468000275,7548.099304739459,1
1111,0.1,7514.442797883707,7565.418730865517,1
1112,0.1,7531.783041053835,7582.75814872241,1
1113,0.1,7549.143274971797,7600.117559466181,1
1114,0.1,7566.523500992995,7617.496963492579,1
1115,0.1,7583.92371439509,7634.896359888924,1
1116,0.1,7601.343913047936,7652.315751580061,1
1117,0.1,7618.784105601228,7669.755139509512,1
1118,0.1,7636.244300545181,7687.214523336065,1
1119,0.1,7653.724473237265,7704.693902569692,1
1120,0.1,7671.224668255135,7722.193277442682,1
1121,0.1,7688.7448192277625,7739.712648627756,1
1122,0.1,7706.284973225437,7757.252018250482,1
1123,0.1,7723.845127883181,7774.811387332996,1
1124,0.1,7741.425281865179,7792.3907554431335,1
1125,0.1,7759.025421882328,7809.990122005398,1
1126,0.1,7776.645569999925,7827.609487587874,1
1127,0.1,7794.285703630434,7845.2488528530075,1
1128,0.1,7811.945851054284,7862.908218249248,1
